time_s,distance_m,altitude_m,vx_m_s,vy_m_s,velocity_m_s,rk4_ballistic_acceleration_m_s2,powered_acceleration_demand_m_s2,powered_g_load_earth_g
0.0,12933.01,-2790.0,-115.9,126.6910951102151,171.70743600737146,1.62,2.098918631131553,0.21403013578862845
0.12398629086377144,12918.63998888889,-2774.304492838076,-115.9,126.49023731901579,171.55929044217027,1.62,2.1294130118318266,0.21713969722910748
0.24797258172754288,12904.26997777778,-2758.633889288674,-115.9,126.28937952781648,171.41125220218441,1.62,2.161314178242113,0.22039271088925505
0.3719588725913143,12889.89996666667,-2742.9881893517936,-115.9,126.08852173661717,171.26332156572633,1.62,2.1946452723806247,0.22379153659818846
0.49594516345508577,12875.52995555556,-2727.3673930274354,-115.9,125.88766394541786,171.11549881186818,1.62,2.229426508485425,0.22733823563453628
0.6199314543188572,12861.15994444445,-2711.771500315599,-115.9,125.68680615421854,170.96778422044346,1.62,2.2656749105681366,0.23103454396436468
0.7439177451826287,12846.789933333339,-2696.2005112162847,-115.9,125.48594836301923,170.8201780720484,1.62,2.3034040501674884,0.23488184549948132
0.8679040360464001,12832.419922222229,-2680.6544257294922,-115.9,125.28509057181992,170.67268064804372,1.62,2.342623785913678,0.23888114554039125
0.9918903269101715,12818.049911111118,-2665.1332438552217,-115.9,125.08423278062061,170.5252922305559,1.62,2.38334000659826,0.24303304457671684
1.115876617773943,12803.679900000008,-2649.636965593473,-115.9,124.8833749894213,170.37801310247875,1.62,2.4255543795192143,0.2473377126255362
1.2398629086377144,12789.309888888898,-2634.165590944246,-115.9,124.68251719822199,170.23084354747505,1.62,2.4692641059357845,0.2517948642947168
1.3638491995014859,12774.939877777788,-2618.719119907541,-115.9,124.48165940702268,170.0837838499779,1.62,2.514461685521505,0.2564037347638088
1.4878354903652573,12760.569866666678,-2603.297552483358,-115.9,124.28080161582336,169.93683429519228,1.62,2.5611346917452917,0.26116305687929026
1.6118217812290287,12746.199855555567,-2587.9008886716965,-115.9,124.07994382462405,169.78999516909664,1.62,2.6092655601386547,0.26607103956383216
1.7358080720928002,12731.829844444457,-2572.529128472557,-115.9,123.87908603342474,169.64326675844418,1.62,2.6588313914209136,0.271125347740657
1.8597943629565716,12717.459833333347,-2557.18227188594,-115.9,123.67822824222543,169.49664935076447,1.62,2.7098037714528402,0.2763230839739198
1.983780653820343,12703.089822222237,-2541.8603189118444,-115.9,123.47737045102612,169.350143234365,1.62,2.7621486099717556,0.28166077202426476
2.1077669446841147,12688.719811111127,-2526.563269550271,-115.9,123.2765126598268,169.20374869833245,1.62,2.815826000026944,0.28713434251522635
2.231753235547886,12674.349800000016,-2511.2911238012193,-115.9,123.0756548686275,169.05746603253436,1.62,2.870790099982904,0.29273912090090953
2.355739526411657,12659.979788888906,-2496.0438816646893,-115.9,122.87479707742818,168.91129552762052,1.62,2.9269890398889777,0.2984698179183491
2.479725817275429,12645.609777777796,-2480.821543140681,-115.9,122.67393928622887,168.76523747502435,1.62,2.984364853927106,0.3043205226990977
2.6037121081392005,12631.239766666686,-2465.624108229195,-115.9,122.47308149502956,168.61929216696456,1.62,3.042853440544719,0.31028469870391207
2.7276983990029717,12616.869755555575,-2450.4515769302307,-115.9,122.27222370383025,168.47345989644631,1.62,3.1023845517573267,0.31635518263192086
2.851684689866743,12602.499744444465,-2435.3039492437883,-115.9,122.07136591263094,168.327740957263,1.62,3.1628818129653795,0.3225241864413821
2.9756709807305146,12588.129733333355,-2420.181225169868,-115.9,121.87050812143163,168.18213564399738,1.62,3.224262774473053,0.328783302603137
3.0996572715942863,12573.759722222245,-2405.0834047084695,-115.9,121.66965033023232,168.0366442520232,1.62,3.2864389957233646,0.3351235126902015
3.2236435624580575,12559.389711111135,-2390.010487859593,-115.9,121.468792539033,167.89126707750657,1.62,3.34931616307539,0.3415351993877002
3.3476298533218287,12545.019700000024,-2374.9624746232384,-115.9,121.26793474783369,167.74600441740736,1.62,3.412794241746365,0.34800816198664836
3.4716161441856004,12530.649688888914,-2359.939364999406,-115.9,121.06707695663438,167.60085656948067,1.62,3.4767676623253734,0.35453163540305543
3.595602435049372,12516.279677777804,-2344.9411589880947,-115.9,120.86621916543507,167.45582383227818,1.62,3.5411255420376424,0.36109431274060383
3.7195887259131433,12501.909666666694,-2329.9678565893055,-115.9,120.66536137423576,167.3109065051496,1.62,3.6057519407007015,0.3676843713909135
3.8435750167769145,12487.539655555584,-2315.019457803038,-115.9,120.46450358303645,167.16610488824404,1.62,3.6705261510677127,0.3742895026403219
3.967561307640686,12473.169644444473,-2300.095962629293,-115.9,120.26364579183713,167.0214192825114,1.62,3.7353230230009506,0.38089694472637964
4.091547598504458,12458.799633333363,-2285.1973710680695,-115.9,120.06278800063782,166.8768499897038,1.62,3.8000133206618454,0.3874935192610979
4.2155338893682295,12444.429622222253,-2270.323683119368,-115.9,119.86193020943851,166.7323973123769,1.62,3.8644641116453364,0.39406567091160966
4.339520180232,12430.059611111143,-2255.4748987831886,-115.9,119.6610724182392,166.58806155389132,1.62,3.9285391867277597,0.40059951020254214
4.463506471095772,12415.689600000032,-2240.651018059531,-115.9,119.46021462703989,166.443843018414,1.62,3.9920995086415054,0.4070808592782964
4.587492761959544,12401.319588888922,-2225.8520409483954,-115.9,119.25935683584058,166.2997420109194,1.62,4.055003688038539,0.4134953004378192
4.711479052823314,12386.949577777812,-2211.0779674497817,-115.9,119.05849904464127,166.1557588371912,1.62,4.1171084845610855,0.41982822722959273
4.835465343687086,12372.579566666702,-2196.3287975636895,-115.9,118.85764125344195,166.0118938038233,1.62,4.17826933070363,0.42606489787069285
4.959451634550858,12358.209555555592,-2181.604531290119,-115.9,118.65678346224264,165.8681472182213,1.62,4.238340875928346,0.4321904907311208
5.083437925414629,12343.839544444481,-2166.905168629071,-115.9,118.45592567104333,165.72451938860388,1.62,4.297177548288445,0.4381901616034472
5.207424216278401,12329.469533333371,-2152.2307095805445,-115.9,118.25506787984402,165.581010624004,1.62,4.354634130622945,0.4440491024583263
5.331410507142172,12315.099522222261,-2137.58115414454,-115.9,118.05421008864471,165.43762123427024,1.62,4.410566348214111,0.4497526013688784
5.4553967980059435,12300.72951111115,-2122.9565023210575,-115.9,117.8533522974454,165.29435153006827,1.62,4.464831464647431,0.45528610327149754
5.579383088869715,12286.35950000004,-2108.356754110097,-115.9,117.65249450624609,165.1512018228819,1.62,4.5172888824851185,0.4606352712175023
